Year,Month,Month_Name,Monitoring_Station,City,Days_in_Month,AQI_Mean,AQI_Median,AQI_Min,AQI_Max,AQI_Std,PM2.5_Mean,PM10_Mean,NO₂_Mean,SO₂_Mean,CO_Mean,O₃_Mean,NH₃_Mean,Temp_Mean,Humidity_Mean,Wind_Speed_Mean,Rainfall_Total,Most_Common_Category,Days_Good,Days_Satisfactory,Days_Moderate,Days_Poor,Days_Very_Poor,Days_Severe
2018,10,October,Punjabi Bagh,Delhi,31,178.6,157.4,75.1,325.6,62.6,60.7,275.5,71.7,35.9,1.77,89.2,352.6,27.0,46.4,4.2,0.0,Moderate,0,2,21,7,1,0
2018,10,October,RK Puram,Delhi,31,165.8,153.7,75.9,310.5,58.2,58.9,256.7,66.5,33.2,1.64,81.2,332.9,29.0,50.0,3.9,1.2,Moderate,0,3,22,5,1,0
2018,11,November,Anand Vihar,Delhi,30,182.5,182.1,55.6,275.4,52.2,61.0,280.2,73.9,36.6,1.82,92.7,369.4,27.2,49.5,4.0,0.0,Moderate,0,2,18,10,0,0
2018,11,November,Bawana,Delhi,30,183.2,179.8,97.6,270.3,39.8,64.5,280.5,73.3,36.5,1.83,91.5,367.3,28.9,46.8,4.0,0.7,Moderate,0,1,18,10,0,1
2018,11,November,DTU,Delhi,30,145.5,143.4,74.1,215.1,34.7,52.6,223.1,58.0,29.0,1.44,72.3,293.2,27.8,51.6,4.4,0.5,Moderate,0,3,26,1,0,0
2018,11,November,Dwarka,Delhi,30,149.0,151.7,85.6,218.5,36.7,52.6,228.5,60.0,29.7,1.49,73.1,296.1,27.5,50.0,4.0,0.0,Moderate,0,4,21,4,0,1
2018,11,November,ITO,Delhi,30,168.5,171.4,64.2,249.5,48.8,57.8,259.1,67.1,33.2,1.68,84.7,336.2,27.5,49.9,3.8,0.0,Moderate,0,2,18,10,0,0
2018,11,November,Jahangirpuri,Delhi,30,177.7,179.2,120.6,241.0,33.0,61.9,274.2,71.4,34.7,1.78,89.3,354.9,27.3,52.6,3.6,0.8,Moderate,0,0,23,7,0,0
2018,11,November,Lodhi Road,Delhi,30,135.5,145.6,65.1,197.8,38.6,48.4,209.2,53.5,27.7,1.34,66.4,270.4,27.5,51.4,3.8,0.0,Moderate,0,7,23,0,0,0
2018,11,November,Mandir Marg,Delhi,30,126.5,124.8,62.3,198.0,30.3,42.9,198.1,50.2,25.2,1.23,64.3,255.4,27.6,50.4,4.1,0.5,Moderate,0,6,24,0,0,0
2018,11,November,Punjabi Bagh,Delhi,30,150.6,150.1,43.3,234.0,41.8,53.7,233.7,60.4,30.1,1.51,75.0,295.7,27.5,46.6,4.0,0.3,Moderate,1,3,22,4,0,0
2018,11,November,RK Puram,Delhi,30,148.2,149.5,56.1,203.1,30.2,52.6,228.0,60.0,29.9,1.49,74.2,298.3,27.4,49.8,4.2,0.0,Moderate,0,1,28,1,0,0
2018,12,December,Anand Vihar,Delhi,31,225.5,226.2,116.5,313.2,46.1,78.2,346.7,90.2,44.2,2.24,112.4,447.9,14.8,51.9,4.2,0.0,Poor,0,0,5,25,1,0
2018,12,December,Bawana,Delhi,31,241.8,241.3,156.9,360.2,48.5,85.3,373.2,96.3,48.7,2.44,121.8,487.2,15.0,49.6,3.7,0.0,Poor,0,0,6,22,3,0
2018,12,December,DTU,Delhi,31,214.8,215.9,145.9,301.0,39.7,76.1,334.6,85.8,43.6,2.14,107.7,435.3,13.6,52.8,4.0,0.0,Poor,0,0,11,19,1,0
2018,12,December,Dwarka,Delhi,31,210.0,209.0,99.1,303.4,47.7,74.3,320.6,83.5,41.3,2.11,104.4,418.6,14.7,49.6,4.4,1.6,Poor,0,1,11,17,1,1
2018,12,December,ITO,Delhi,31,217.0,215.3,137.7,290.8,43.7,76.6,336.9,87.3,43.0,2.12,109.2,434.2,14.4,50.0,4.0,0.0,Poor,0,0,12,19,0,0
2018,12,December,Jahangirpuri,Delhi,31,214.1,216.0,124.7,308.7,48.7,75.5,327.8,85.7,42.7,2.13,107.4,426.5,14.1,50.9,4.4,0.0,Poor,0,0,12,18,1,0
2018,12,December,Lodhi Road,Delhi,31,187.2,186.4,131.8,254.7,32.0,67.2,284.1,75.3,37.2,1.87,93.4,380.5,14.5,47.9,3.6,0.0,Moderate,0,0,20,11,0,0
2018,12,December,Mandir Marg,Delhi,31,184.6,187.4,111.2,259.7,37.4,64.4,286.8,74.1,37.3,1.84,91.3,371.0,15.5,50.9,3.9,0.0,Moderate,0,0,20,11,0,0
2018,12,December,Punjabi Bagh,Delhi,31,200.6,207.1,116.6,282.8,45.1,68.8,311.7,80.1,40.2,1.99,101.1,400.8,14.7,49.3,4.0,0.0,Poor,0,0,14,17,0,0
2018,12,December,RK Puram,Delhi,31,197.4,190.1,121.9,281.9,35.7,67.6,303.2,78.7,39.3,1.98,98.2,393.6,13.7,50.3,3.7,0.0,Moderate,0,0,20,11,0,0
2019,1,January,Anand Vihar,Delhi,31,215.5,217.2,133.5,287.6,43.1,76.6,331.3,86.4,43.5,2.18,107.4,433.5,14.4,50.6,4.1,0.0,Poor,0,0,12,19,0,0
2019,1,January,Bawana,Delhi,31,239.8,238.0,80.9,345.6,56.0,84.1,370.3,94.9,47.8,2.39,117.5,484.6,14.8,52.1,4.2,0.0,Poor,0,1,5,20,5,0
2019,1,January,DTU,Delhi,31,223.9,223.4,147.2,300.1,42.1,80.0,342.6,89.8,44.7,2.26,112.6,448.7,14.0,53.4,3.8,0.0,Poor,0,0,10,19,0,2
2019,1,January,Dwarka,Delhi,31,211.3,211.7,109.6,305.9,48.5,73.5,323.4,84.3,43.2,2.14,106.0,424.9,15.3,53.0,4.4,0.2,Poor,0,0,10,19,1,1
2019,1,January,ITO,Delhi,31,227.5,229.9,115.6,345.1,52.2,81.3,351.0,91.2,45.9,2.24,112.8,453.8,15.6,51.6,4.5,1.3,Poor,0,0,10,20,1,0
2019,1,January,Jahangirpuri,Delhi,31,220.0,216.9,137.1,321.8,39.6,77.6,338.0,88.9,44.0,2.22,110.7,442.3,14.2,50.1,3.8,0.0,Poor,0,0,7,23,1,0
2019,1,January,Lodhi Road,Delhi,31,196.4,191.1,125.5,280.4,41.3,68.2,301.9,78.1,39.1,1.94,99.1,393.4,14.9,49.2,4.1,0.8,Moderate,0,0,16,15,0,0
2019,1,January,Mandir Marg,Delhi,31,184.2,186.0,136.5,249.3,31.7,65.1,285.8,73.9,37.1,1.84,92.1,365.0,14.4,52.5,4.1,0.2,Moderate,0,0,20,10,0,1
2019,1,January,Punjabi Bagh,Delhi,31,200.3,191.9,125.4,298.7,43.5,70.6,310.0,80.9,39.5,2.0,99.3,397.3,14.6,50.7,3.8,0.0,Moderate,0,0,17,13,0,1
2019,1,January,RK Puram,Delhi,31,181.7,180.8,116.5,273.8,41.7,64.5,281.5,72.8,35.9,1.79,90.7,364.7,13.9,48.5,3.8,0.0,Moderate,0,0,19,12,0,0
2019,2,February,Anand Vihar,Delhi,28,225.0,229.8,146.8,326.8,45.2,80.1,347.1,90.3,45.4,2.22,112.9,444.7,15.4,48.0,4.2,0.1,Poor,0,0,8,19,1,0
2019,2,February,Bawana,Delhi,28,234.9,238.0,129.9,341.1,57.8,82.3,362.0,93.7,47.2,2.35,117.9,469.9,13.9,51.9,4.2,0.0,Poor,0,0,8,16,4,0
2019,2,February,DTU,Delhi,28,202.6,217.8,91.7,282.2,48.5,71.5,309.7,81.2,40.3,2.02,99.8,405.0,13.9,50.0,4.0,0.4,Poor,0,2,8,18,0,0
2019,2,February,Dwarka,Delhi,28,216.0,215.2,138.5,306.8,40.9,76.9,332.7,86.2,43.5,2.16,109.3,434.2,15.4,49.5,4.3,0.0,Poor,0,0,12,15,1,0
2019,2,February,ITO,Delhi,28,211.1,207.2,118.5,328.4,50.9,75.0,324.0,84.6,42.4,2.1,104.9,425.1,14.2,47.8,3.9,0.9,Moderate,0,0,13,13,2,0
2019,2,February,Jahangirpuri,Delhi,28,211.6,212.2,126.3,325.7,44.4,72.6,324.8,85.3,42.4,2.09,105.8,423.9,14.7,47.5,4.5,0.0,Poor,0,0,12,15,1,0
2019,2,February,Lodhi Road,Delhi,28,193.1,188.4,143.1,255.5,29.3,66.9,298.3,77.6,38.3,1.92,96.5,383.3,13.9,55.1,3.9,0.0,Moderate,0,0,18,10,0,0
2019,2,February,Mandir Marg,Delhi,28,176.6,177.2,98.5,251.8,39.2,62.1,272.0,70.7,35.4,1.79,87.5,353.5,14.2,48.1,4.2,0.0,Moderate,0,1,18,9,0,0
2019,2,February,Punjabi Bagh,Delhi,28,178.3,180.1,112.4,261.1,44.1,64.0,274.2,72.4,35.3,1.79,87.8,351.6,14.7,47.3,3.9,0.1,Moderate,0,0,20,8,0,0
2019,2,February,RK Puram,Delhi,28,198.0,193.6,147.6,250.4,30.8,70.2,304.5,79.9,39.4,1.96,99.4,391.4,14.8,48.7,3.9,0.1,Moderate,0,0,18,10,0,0
2019,3,March,Anand Vihar,Delhi,31,135.4,130.9,63.3,257.9,46.2,46.9,207.8,54.9,27.4,1.36,67.4,270.0,34.3,51.0,7.5,0.0,Moderate,0,8,19,4,0,0
2019,3,March,Bawana,Delhi,31,155.4,150.3,99.8,238.5,37.5,53.8,239.8,61.8,30.8,1.56,77.0,309.5,34.3,50.6,8.5,0.0,Moderate,0,1,26,4,0,0
2019,3,March,DTU,Delhi,31,141.5,150.2,50.5,216.2,42.7,49.9,218.4,56.3,28.8,1.4,72.1,277.6,33.5,47.9,7.8,0.0,Moderate,0,4,23,3,0,1
2019,3,March,Dwarka,Delhi,31,139.4,131.7,28.2,225.7,54.8,48.7,214.4,55.7,27.7,1.39,70.3,282.2,33.4,52.6,7.3,0.0,Moderate,2,6,19,4,0,0
2019,3,March,ITO,Delhi,31,156.0,149.5,82.6,265.8,46.4,54.1,238.4,63.2,31.3,1.57,77.4,314.8,36.0,52.0,8.4,0.0,Moderate,0,4,23,4,0,0
2019,3,March,Jahangirpuri,Delhi,31,142.5,150.8,48.6,228.6,40.5,50.6,219.6,56.4,28.5,1.44,72.0,284.8,35.2,51.4,8.4,0.0,Moderate,1,4,25,1,0,0
2019,3,March,Lodhi Road,Delhi,31,125.2,124.2,44.6,191.6,37.2,44.9,194.8,49.7,25.3,1.27,63.5,252.4,34.7,50.7,8.0,0.0,Moderate,1,6,23,0,0,1
2019,3,March,Mandir Marg,Delhi,31,123.3,131.2,53.1,191.8,33.5,41.2,190.9,49.9,24.5,1.29,61.1,244.4,33.2,52.8,7.7,1.2,Moderate,0,7,24,0,0,0
2019,3,March,Punjabi Bagh,Delhi,31,134.4,139.6,41.3,221.9,37.7,49.1,206.4,53.7,27.5,1.36,66.9,272.2,34.8,50.3,7.8,0.0,Moderate,1,5,24,1,0,0
2019,3,March,RK Puram,Delhi,31,125.4,128.5,66.2,183.4,29.6,44.6,192.7,50.6,25.9,1.27,62.5,254.8,36.3,48.4,8.2,0.4,Moderate,0,8,23,0,0,0
2019,4,April,Anand Vihar,Delhi,30,135.0,133.3,65.5,220.1,38.0,47.5,209.0,54.2,27.6,1.35,67.9,269.9,35.2,49.2,8.1,0.0,Moderate,0,5,23,2,0,0
2019,4,April,Bawana,Delhi,30,155.2,152.4,68.6,270.6,48.4,55.2,238.9,62.3,31.0,1.52,79.3,314.5,35.4,49.6,7.6,0.0,Moderate,0,5,19,6,0,0
2019,4,April,DTU,Delhi,30,125.6,119.4,89.1,202.2,29.6,43.7,194.3,49.5,25.6,1.24,61.0,253.4,34.0,48.5,8.6,0.0,Moderate,0,5,23,1,0,1
2019,4,April,Dwarka,Delhi,30,121.2,121.8,66.6,193.3,28.3,42.4,183.5,47.4,23.9,1.23,59.7,242.0,35.2,47.4,8.1,0.0,Moderate,0,6,23,0,0,1
2019,4,April,ITO,Delhi,30,133.7,130.3,37.2,221.2,44.2,45.0,205.7,53.7,26.7,1.33,67.9,270.3,35.3,50.3,7.7,0.7,Moderate,1,6,21,2,0,0
2019,4,April,Jahangirpuri,Delhi,30,121.0,122.2,32.5,212.2,42.0,42.3,188.6,48.4,23.8,1.19,59.5,238.4,35.3,48.9,8.0,0.6,Moderate,2,6,20,2,0,0
2019,4,April,Lodhi Road,Delhi,30,125.1,121.8,42.3,192.4,37.9,43.6,189.7,48.8,24.6,1.25,63.2,249.0,35.3,49.1,8.8,0.0,Moderate,2,5,23,0,0,0
2019,4,April,Mandir Marg,Delhi,30,108.9,112.0,29.2,155.8,31.9,37.2,165.2,43.7,21.7,1.11,55.3,218.4,35.7,46.6,8.2,0.0,Moderate,1,10,19,0,0,0
2019,4,April,Punjabi Bagh,Delhi,30,121.7,117.8,67.9,182.8,27.7,43.4,189.9,49.9,24.3,1.23,61.5,242.8,34.9,49.7,7.5,1.0,Moderate,0,5,23,0,0,2
2019,4,April,RK Puram,Delhi,30,116.6,113.5,20.5,185.3,33.7,40.5,181.2,46.4,22.8,1.16,57.0,237.7,33.6,49.7,8.0,0.0,Moderate,1,7,22,0,0,0
2019,5,May,Anand Vihar,Delhi,31,145.9,142.2,87.1,210.9,38.1,50.9,225.9,58.6,29.8,1.49,73.2,293.4,36.0,53.0,7.7,1.1,Moderate,0,4,25,2,0,0
2019,5,May,Bawana,Delhi,31,148.5,149.4,79.9,217.2,37.4,50.7,227.6,59.9,29.7,1.46,75.6,298.7,35.3,52.4,8.0,0.0,Moderate,0,4,25,2,0,0
2019,5,May,DTU,Delhi,31,121.6,116.1,25.6,187.0,33.5,42.6,187.4,49.1,24.5,1.24,60.0,238.3,36.1,49.2,7.8,0.0,Moderate,1,5,25,0,0,0
2019,5,May,Dwarka,Delhi,31,123.9,115.4,66.4,206.4,36.1,43.1,190.9,49.2,24.4,1.23,64.2,248.2,35.3,49.7,7.7,0.9,Moderate,0,7,23,1,0,0
2019,5,May,ITO,Delhi,31,145.8,144.3,52.7,232.6,49.2,49.6,224.5,58.1,28.4,1.44,72.8,291.3,36.3,51.6,8.2,0.3,Moderate,0,4,22,5,0,0
2019,5,May,Jahangirpuri,Delhi,31,136.9,132.3,75.7,205.4,36.3,48.0,212.1,54.0,27.4,1.39,69.3,270.2,35.4,48.8,7.6,0.0,Moderate,0,5,25,1,0,0
2019,5,May,Lodhi Road,Delhi,31,118.0,111.3,55.9,186.6,31.8,40.5,181.3,47.2,23.8,1.18,60.0,241.9,34.1,50.9,7.8,0.0,Moderate,0,7,24,0,0,0
2019,5,May,Mandir Marg,Delhi,31,111.4,114.5,22.0,173.0,35.1,38.9,169.8,44.6,22.4,1.15,56.1,224.6,34.4,49.0,7.1,0.2,Moderate,1,9,20,0,0,1
2019,5,May,Punjabi Bagh,Delhi,31,127.0,122.9,69.0,223.4,36.7,44.4,192.6,51.3,25.5,1.25,64.3,262.9,33.3,50.8,7.7,0.1,Moderate,0,9,20,1,0,1
2019,5,May,RK Puram,Delhi,31,117.3,119.7,46.0,201.9,35.9,39.8,181.8,46.9,23.4,1.19,58.5,230.0,35.2,49.3,7.8,0.0,Moderate,1,8,21,1,0,0
2019,6,June,Anand Vihar,Delhi,30,90.3,88.6,44.9,146.6,24.6,32.1,140.8,35.9,18.1,0.92,45.9,173.6,29.0,75.7,4.1,157.9,Satisfactory,1,19,9,0,0,1
2019,6,June,Bawana,Delhi,30,103.1,103.6,19.1,174.3,27.9,33.7,155.6,42.0,20.7,1.02,51.6,204.0,28.1,77.5,4.0,154.0,Moderate,1,13,16,0,0,0
2019,6,June,DTU,Delhi,30,80.1,79.4,9.5,132.6,26.2,27.9,123.5,32.0,15.9,0.77,41.0,153.6,28.2,75.0,3.9,154.1,Satisfactory,4,20,5,0,0,1
2019,6,June,Dwarka,Delhi,30,83.3,83.6,28.7,123.6,20.4,28.8,128.8,33.3,17.5,0.84,42.1,163.5,29.2,73.7,4.3,133.1,Satisfactory,2,21,6,0,0,1
2019,6,June,ITO,Delhi,30,91.9,100.2,39.3,130.9,23.2,32.1,142.7,37.0,17.9,0.97,46.9,188.7,28.6,75.0,3.7,160.4,Moderate,1,14,15,0,0,0
2019,6,June,Jahangirpuri,Delhi,30,79.8,80.8,26.9,128.7,26.1,27.4,125.3,31.3,15.8,0.79,41.1,162.5,28.4,74.3,4.3,140.4,Satisfactory,4,22,4,0,0,0
2019,6,June,Lodhi Road,Delhi,30,70.6,68.6,23.2,132.4,25.5,22.9,111.0,28.4,14.1,0.72,35.0,138.9,28.5,74.0,4.1,134.7,Satisfactory,4,21,4,0,0,1
2019,6,June,Mandir Marg,Delhi,30,73.0,71.4,32.8,122.4,23.1,26.0,113.1,28.9,14.5,0.71,35.7,141.8,27.8,75.6,4.3,148.1,Satisfactory,4,22,3,0,0,1
2019,6,June,Punjabi Bagh,Delhi,30,74.8,77.4,15.9,119.7,24.7,24.9,114.4,30.4,14.7,0.77,38.6,145.9,27.4,73.4,4.0,142.1,Satisfactory,5,20,5,0,0,0
2019,6,June,RK Puram,Delhi,30,77.7,73.1,30.3,120.8,25.5,27.6,120.1,31.8,15.6,0.81,38.6,155.8,26.7,74.6,4.1,109.5,Satisfactory,5,17,8,0,0,0
2019,7,July,Anand Vihar,Delhi,31,94.0,91.5,45.2,145.9,27.0,34.0,143.7,38.2,19.0,0.91,48.1,193.7,28.0,71.3,3.4,181.5,Satisfactory,1,16,13,0,0,1
2019,7,July,Bawana,Delhi,31,93.9,94.0,54.6,137.6,20.5,32.3,143.1,37.6,18.8,0.91,48.5,189.0,28.1,73.1,3.9,155.6,Satisfactory,0,21,10,0,0,0
2019,7,July,DTU,Delhi,31,87.0,92.8,16.2,156.8,30.0,30.1,133.9,35.3,17.7,0.89,45.1,176.8,28.5,73.3,4.4,146.4,Satisfactory,5,13,12,0,0,1
2019,7,July,Dwarka,Delhi,31,81.0,80.7,48.6,146.8,20.6,29.0,125.8,32.7,16.7,0.8,41.5,158.4,28.1,75.5,3.4,142.5,Satisfactory,1,24,5,0,0,1
2019,7,July,ITO,Delhi,31,84.4,78.4,12.5,173.6,32.4,28.2,129.1,33.9,16.4,0.87,42.2,171.7,29.0,73.6,3.9,188.1,Satisfactory,4,18,9,0,0,0
2019,7,July,Jahangirpuri,Delhi,31,83.9,86.8,37.9,135.0,22.8,30.2,128.5,33.9,16.6,0.83,42.7,168.6,27.8,74.1,4.2,165.3,Satisfactory,3,21,7,0,0,0
2019,7,July,Lodhi Road,Delhi,31,72.7,77.3,23.8,137.0,26.4,24.5,112.2,28.9,15.0,0.73,35.4,146.1,27.4,75.0,3.8,188.3,Satisfactory,6,21,3,0,0,1
2019,7,July,Mandir Marg,Delhi,31,68.5,64.2,17.7,110.0,25.9,24.3,101.9,27.2,12.8,0.67,34.0,136.6,27.5,75.9,4.4,136.7,Satisfactory,7,18,3,0,0,3
2019,7,July,Punjabi Bagh,Delhi,31,70.3,72.2,14.8,112.9,24.9,24.4,106.7,28.0,13.7,0.73,35.1,145.4,27.7,77.0,3.9,166.8,Satisfactory,7,20,4,0,0,0
2019,7,July,RK Puram,Delhi,31,74.0,78.7,32.4,136.0,22.5,25.1,113.9,29.3,15.7,0.74,37.3,151.9,28.5,73.1,3.8,168.9,Satisfactory,6,22,2,0,0,1
2019,8,August,Anand Vihar,Delhi,31,88.8,87.3,47.0,143.3,27.1,29.4,138.5,35.5,17.7,0.88,45.5,172.7,27.8,76.4,4.1,171.6,Satisfactory,2,18,9,0,0,2
2019,8,August,Bawana,Delhi,31,84.9,83.7,41.7,157.9,26.5,30.3,130.3,34.2,17.2,0.85,42.7,167.1,27.8,73.8,3.5,168.4,Satisfactory,4,20,6,0,0,1
2019,8,August,DTU,Delhi,31,75.7,78.4,32.4,112.2,17.1,26.0,116.3,30.8,14.8,0.73,38.8,148.8,28.3,73.8,4.0,156.9,Satisfactory,4,25,2,0,0,0
2019,8,August,Dwarka,Delhi,31,79.2,77.9,32.1,129.6,24.8,26.2,121.9,31.8,15.6,0.81,40.1,155.8,28.8,73.7,4.2,152.7,Satisfactory,4,22,5,0,0,0
2019,8,August,ITO,Delhi,31,89.7,95.2,15.9,148.2,27.4,32.1,138.7,36.9,18.2,0.86,44.8,181.1,29.4,70.8,3.7,117.0,Satisfactory,2,18,9,0,0,2
2019,8,August,Jahangirpuri,Delhi,31,87.9,96.1,30.2,139.9,27.8,31.4,135.4,35.5,17.9,0.86,43.7,170.4,28.5,73.6,3.7,158.2,Satisfactory,4,16,11,0,0,0
2019,8,August,Lodhi Road,Delhi,31,72.8,76.7,9.5,110.2,23.3,24.8,114.0,29.0,14.7,0.73,36.9,140.9,27.7,76.6,3.7,204.4,Satisfactory,4,24,3,0,0,0
2019,8,August,Mandir Marg,Delhi,31,69.5,68.6,13.4,128.1,23.3,23.7,106.0,28.2,14.0,0.69,35.8,137.4,26.4,77.1,4.2,139.8,Satisfactory,6,23,1,0,0,1
2019,8,August,Punjabi Bagh,Delhi,31,77.1,74.9,20.7,135.8,24.3,27.7,118.4,30.5,15.5,0.77,38.7,153.4,28.0,74.5,4.1,162.1,Satisfactory,3,21,5,0,0,2
2019,8,August,RK Puram,Delhi,31,83.9,83.0,35.3,133.7,25.3,28.8,127.3,33.6,16.5,0.83,39.8,164.8,28.3,75.9,4.1,175.1,Satisfactory,4,18,9,0,0,0
2019,9,September,Anand Vihar,Delhi,30,88.3,85.2,36.1,134.6,25.0,32.1,133.8,34.9,18.0,0.9,43.8,173.0,28.1,76.9,4.0,181.2,Satisfactory,1,20,9,0,0,0
2019,9,September,Bawana,Delhi,30,85.8,94.9,7.5,139.0,27.9,30.1,131.9,34.6,17.5,0.87,42.8,169.1,28.2,73.1,3.8,169.6,Satisfactory,3,17,8,0,0,2
2019,9,September,DTU,Delhi,30,83.2,88.4,26.9,121.1,25.9,28.4,125.5,33.6,16.6,0.82,42.2,158.4,28.4,78.1,3.8,122.7,Satisfactory,4,17,8,0,0,1
2019,9,September,Dwarka,Delhi,30,84.6,80.8,39.2,148.2,30.4,27.9,131.3,34.1,17.5,0.83,42.9,165.9,27.9,75.6,4.1,130.6,Satisfactory,4,17,9,0,0,0
2019,9,September,ITO,Delhi,30,84.4,83.2,32.1,158.1,33.7,29.1,128.2,33.6,16.4,0.85,41.2,170.4,28.3,75.5,4.2,115.1,Satisfactory,6,15,9,0,0,0
2019,9,September,Jahangirpuri,Delhi,30,92.1,90.2,47.3,133.1,24.0,32.0,140.7,36.9,18.1,0.94,46.5,181.2,26.9,74.3,4.4,148.2,Satisfactory,1,18,10,0,0,1
2019,9,September,Lodhi Road,Delhi,30,72.5,74.6,22.5,122.3,22.3,26.0,109.6,28.2,14.5,0.72,36.4,141.8,28.7,77.9,4.3,122.0,Satisfactory,6,23,1,0,0,0
2019,9,September,Mandir Marg,Delhi,30,70.7,74.6,24.5,112.1,21.2,26.4,109.7,28.3,14.0,0.72,35.6,141.7,28.4,74.1,4.1,128.1,Satisfactory,5,24,1,0,0,0
2019,9,September,Punjabi Bagh,Delhi,30,75.3,72.4,22.3,135.7,29.6,25.3,116.8,30.3,15.2,0.75,36.7,148.5,28.0,76.5,3.6,209.7,Satisfactory,6,19,5,0,0,0
2019,9,September,RK Puram,Delhi,30,71.9,68.6,32.8,114.3,19.8,26.2,106.7,28.2,14.2,0.71,36.3,144.2,28.7,74.9,4.2,221.0,Satisfactory,4,22,3,0,0,1
2019,10,October,Anand Vihar,Delhi,31,209.7,188.3,124.5,345.3,66.3,72.8,322.7,84.2,41.8,2.08,105.3,416.3,26.5,47.3,4.0,1.1,Moderate,0,0,17,9,5,0
2019,10,October,Bawana,Delhi,31,217.4,207.2,79.8,427.8,93.3,75.5,334.3,87.2,43.3,2.18,110.1,433.9,27.5,51.1,4.2,0.0,Moderate,0,2,12,11,5,1
2019,10,October,DTU,Delhi,31,189.2,179.8,76.9,356.2,66.4,66.0,289.2,75.1,38.5,1.88,94.7,379.7,28.5,50.5,3.7,0.2,Moderate,0,2,20,7,2,0
2019,10,October,Dwarka,Delhi,31,188.7,164.9,100.4,363.5,69.7,65.5,288.3,76.0,38.2,1.89,95.2,375.6,27.7,50.0,3.8,0.0,Moderate,0,0,18,10,2,1
2019,10,October,ITO,Delhi,31,203.8,189.3,83.8,396.7,76.8,70.8,315.2,81.2,40.5,2.03,101.9,410.0,27.3,49.4,4.0,0.1,Moderate,0,2,15,10,3,1
2019,10,October,Jahangirpuri,Delhi,31,199.0,175.3,58.3,352.5,77.5,69.9,303.3,79.6,39.5,2.0,99.9,398.5,27.8,46.2,3.9,0.0,Moderate,0,1,19,6,5,0
2019,10,October,Lodhi Road,Delhi,31,169.1,150.9,76.5,305.1,62.3,59.8,257.3,67.8,34.5,1.66,84.4,339.8,27.7,48.7,4.0,0.0,Moderate,0,2,22,5,2,0
2019,10,October,Mandir Marg,Delhi,31,165.3,161.2,30.2,290.2,63.0,59.9,255.3,66.8,32.9,1.65,81.9,338.5,28.2,52.5,4.1,0.0,Moderate,1,2,20,8,0,0
2019,10,October,Punjabi Bagh,Delhi,31,183.6,168.4,84.8,324.3,71.3,65.4,278.0,73.1,37.0,1.83,92.4,377.1,28.6,47.1,3.8,0.6,Moderate,0,4,16,7,4,0
2019,10,October,RK Puram,Delhi,31,180.4,167.2,78.0,302.6,59.9,65.2,277.5,72.1,36.0,1.79,90.9,354.9,28.0,47.3,4.3,0.0,Moderate,0,2,20,7,1,1
2019,11,November,Anand Vihar,Delhi,30,168.8,164.8,60.9,274.1,50.8,58.8,262.1,68.2,33.9,1.71,83.4,342.7,28.5,50.3,3.9,0.0,Moderate,0,3,17,9,0,1
2019,11,November,Bawana,Delhi,30,188.1,180.4,124.9,271.9,39.1,67.0,288.7,75.6,37.6,1.9,95.3,376.9,28.6,51.9,4.2,0.3,Moderate,0,0,20,10,0,0
2019,11,November,DTU,Delhi,30,154.7,162.6,46.7,240.2,43.4,55.0,235.0,62.1,31.0,1.52,77.7,311.0,27.1,47.6,3.7,0.0,Moderate,1,3,21,4,0,1
2019,11,November,Dwarka,Delhi,30,161.5,164.1,72.8,238.6,36.3,57.4,250.4,64.8,32.4,1.62,82.3,321.1,28.2,49.9,4.6,0.0,Moderate,0,1,24,4,0,1
2019,11,November,ITO,Delhi,30,163.7,168.6,74.8,222.4,38.0,58.0,254.0,65.5,32.9,1.64,83.5,327.6,27.9,51.8,4.6,0.0,Moderate,0,3,23,4,0,0
2019,11,November,Jahangirpuri,Delhi,30,172.6,173.2,73.1,256.0,42.0,60.1,264.9,68.5,34.3,1.77,87.0,348.3,28.5,49.0,4.0,0.0,Moderate,0,1,19,10,0,0
2019,11,November,Lodhi Road,Delhi,30,136.9,138.0,56.1,210.0,35.1,47.4,212.4,55.0,26.7,1.38,69.4,268.8,29.5,48.7,3.9,0.2,Moderate,0,5,24,1,0,0
2019,11,November,Mandir Marg,Delhi,30,136.5,139.8,61.0,217.2,36.1,46.9,210.4,54.7,27.3,1.38,67.6,270.6,28.0,48.4,3.8,0.0,Moderate,0,5,23,2,0,0
2019,11,November,Punjabi Bagh,Delhi,30,154.8,153.4,63.7,228.6,41.2,54.5,239.4,61.5,30.5,1.51,76.5,305.2,27.6,48.6,3.6,0.0,Moderate,0,2,24,3,0,1
2019,11,November,RK Puram,Delhi,30,139.4,142.0,39.0,205.4,38.5,48.9,212.9,55.6,28.1,1.4,70.0,279.9,27.0,48.3,3.7,0.0,Moderate,1,5,23,1,0,0
2019,12,December,Anand Vihar,Delhi,31,226.2,221.8,163.6,307.3,35.4,78.7,345.3,89.9,45.0,2.26,113.8,449.7,14.4,48.8,4.5,0.7,Poor,0,0,8,22,1,0
2019,12,December,Bawana,Delhi,31,221.1,213.2,91.6,324.3,53.3,76.8,341.3,87.9,44.4,2.23,111.2,438.3,15.1,44.6,4.4,0.0,Poor,0,1,6,22,2,0
